sentence	label
It is wonderful to be able to get the amount of the dog food I want in the flavor my dog loves and delivered for a better value then the store I shop at which never seems to have what I need or has only one or two cans at the most.  Thank you for being there for us! 	 0
I enjoyed all the stories and characters and the writing. I will definitely read more from this author.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book 	 1
Deflated! I've been reasonably satisfied with this item. It is a great deal for the price. If you're looking for a good quality, solid and effective tactical knife, this is it. The quality is top notch and the price is perfect.I have had several of these knives and have been impressed with their quality. I will be buying more.great product, cheap price, great product. I just bought a new one and used it for my 6th one. 	 1
Works as expected, with no issues. The only problem is that it's kind of hard to put the bottom on top 	 1
Wonderful characters and more plot. The story is well written and kept my interest. 	 1
Four great comedies for one viewing. The only problem is that it's only for the first hour 	 1
I'm in love with the look of the boots and they fit perfectly. I have a wide foot and a wide foot bed 	 1
Came from The Sweethome? Me, not you.  I've tried it for a couple of years and it's still working.  The only negative is the plastic part.  I've been using it for about a year and I can't use it as a battery pack.  The only way to replace it is to order one of the larger ones and then put a new one in.  I can't imagine I'd do it that way.  I think I'll buy 	 1
This toy is amazing - and is in no way for kids only!  It was intended for my youngest nephew who does in fact adore it and carries it around with him, but his older brothers who are both teenagers also couldn't stop for lack of a better word "playing" with it.  In fact, he had to fight them off for playing rights!  When I first received it, I unboxed it to make sure everything was alright and you do need to put on the sticker decals according to the diagram on the box, and I've got to say that even for me as an adult seeing what it all does so I could explain it to him was actually quite fun for me too.The Millennium Falcon itself is much larger than I imagined, making it even cooler for kids, and it's fantastic that they also included a Hans, Chewie, and R2D2 figure rather than making you buy all the people separately (though there is plenty of room for extra figures from the movie to buy on your own for even more fun).  There's so much you can do inside the Millennium Falcon too.  There are trap doors, a Jedi training station, a movable ladder, seats for your figures, blasting rockets, and a cockpit you can open and close.  For the adults and teens it was just a tad disappointing that the cockpit only sits one so Hans and Chewbacca can't both sit in there together like in the movies, but the youngest didn't seem to mind at all.This really is so much fun for the young and young at heart.  If you were a huge Star Wars fan back in the day this is a must to get for your kids - and that way you can play with it too! 	 0
I don't usually write reviews, but I thought this was a really good book. I was just blown 	 1
words cannot describe this anime, I watched it in Japanese first ages ago and I just had to have it. Have watched another 5 times and still cannot get over it. this show has been ratted one of the best and it is for a reason, I highly recommend it. 	 0
this was a fabulous movie. wow! just a wonderful movie 	 0
The clock arrived quickly but i hate packaging so much. It wrap and wrapped with packing tape... it stick like crazy. I used knife to open it but damn! its too many packing tape.Overall This is a good product. I got the orange one for my daughter room. Its super cute. But BE AWARE - Read the description and see the actual picture for the size. It is pretty small. I actually put it on the table instead of hanging it. It just too small to put it on the wall. It look awkward.The watch made from plastic and has a lightweight.... Which it meant cheap but i like for kid room because if it fell or drop, It won't hurt my little girl. Also its a plastic for it won't shatter. This watch is simple and cute. It comes with AA battery.  Another thing i like about this watch is the number. It is large and i can see it across the room which it helps at nighttime feeding.I was given the opportunity to purchase this product at a special price exchange of my honest review. Each product I receive is personally tested and used by myself or my family. I was not influenced in any way, told what to write, or asked to provide a particular rating on the product. I also do not and will not accept gift cards, future discounts, reimbursements or any other form of compensation of any kind in exchange for my review. As a stay home mom writing reviews has become a hobby for me, and it always makes my day to know that people find my reviews helpful.  Also, if you have any questions, clarifications, or comments please feel free to leave a comment. 	 0
I used these to nail some rg-6 coaxial cable to the wall and keep it out of the way. There's a bit of space, so maybe a 6 mm cable clip would've been a better option for the cable I'm using. But I couldn't beat the price, and it works well enough. Can't complain. 	 0
This worked well for my dog. The only problem is that it did not work for my dog.I bought this for a friend who has a small dog and she had a very sensitive ear. She had her ears fixed and I was able to 	 1
Such a cute and funny story. Love Nicole! Love the  whole series. Makes me miss Christmas' with my mom's family.  She was 1 of 8. 	 0
I have had the Ridgid and Ridgid combo for a couple of months now and have not had a problem. The Ridgid has been around for a while now and it is still working well. The Ridgid has a very thin blade and it has a lot of power. The Ridgid has a good grip and the Ridgid is very comfortable. I would recommend the Ridgid over the Ridgid combo. This is a great tool for small jobs. It works well for small jobs. I'm not sure why I got it for this price, but it's definitely a good value. I've used this one to get around a ceiling fan on my garage. I don't know if it's the one that I've had since I was a kid, or the one that I used to use to get around the ceiling fan. It was very well made and was easy to install. It was easy to adjust the fan speed and the speed and the height of the fan. The height was easy to adjust, so you could adjust the height of the fan, the height of the fan and the height of the fan. It was easy to install and it was easy to adjust the height of the fan. I am pleased with the quality of this product. I have been using this light for years and it works great. It is pretty bright. It is a bit smaller than I had expected but it is great for small jobs. It is a little bulky but it's plenty bright for those small jobs. I have not used it for a lot of jobs yet but it is great for a small area where I can not use it. 	 1
Very Very fantastic camera. Have other full size sensor SLR's and this easily holds its own. The Leica summicron lens with nano coating and digital filter is second to none. Can you say Value? Knew you could. A++++Really wide angle as well. 	 0
About as witless and not-horrifying as you can get while making a supposed horror film. We meet four wealthy and one not-wealthy Southern college "students" who rent a house together for what seems like endless summer, although they're supposedly going to class. After interminable conversations about their pointless lives and activities, you start rooting for some slaughter just to end it all. Many, many buildups to climaxes that don't arrive, and repeated scenes of the "students" going into an empty basement with no payoff. And just to get a bottle of wine from a box in the farthest room along. I thought at first, "OK, it's really a potion, and they'll all see the ghosts and attack each other" but it was just wine. Then I kept saying, "Since you're drinking so much, just bring the whole box up!!!" But that would have been too easy. These are also the most subdued "college students" I've ever seen in a movie.Of course it's fun to mock bad movies, but sheesh, this one messes up everything: A Civil War setup goes nowhere; scenes are brightly lit when it's supposed to be dark; the same mysterious sounds lead to nothing; a haunted student-rented house looks neater than something in Architectural Digest; and conversations mean nothing to the plot. After a few minutes, it's all about characters you wish you could murder yourself...I watched in sheer incredulity until it was over. (Yes, fine, I'm a glutton for punishment.) At one point, the camera even shook--a lot-- when a character got into a car, and not because there was a demon in it. The photography was actually quite good, if too clear and bright, so it seems more advanced than a student film, but comes across as more of a travelogue for Hampton Roads, Va than something calculated to chill your li'l ol' heart. 	 0
cannot wait for the movie. I love the writing. I read it for my students and they loved it. Great story! I look forward to the next book in the series. 	 1
First off, let's address the issues mentioned above:1. The USB port on the back is a little too short for the Apple iPad Mini, the plastic part on the front is too long for my iPad Mini, and the back of the iPad Mini is too long for the USB port on the front.2. The back of the iPad Mini is slightly too long for the USB port on the front of the iPad Mini, and the back of the iPad Mini is slightly too long for the USB port on the back of the iPad Mini.3. The front of the iPad Mini has a little bit of a squish on it, which can make it difficult to see the iPad Mini on the screen.4. The back of the iPad Mini has a little bit of a squish on it, which can make it difficult to see the iPad Mini on the screen.5. The back of the iPad Mini has a little bit of a squish on it, which can make it difficult to see the iPad Mini on the screen.6. The back of the iPad Mini has a little bit of a squish on it, which can make it difficult to see the 	 1
I love this popcorn machine!  I love the popcorn and I will keep my popcorn in this one 	 1
The GlowStreak light did not last very long.  The two lights are also not very bright and the other two have very dimmable brightness settings.  The light is not great for large animals.  I would not recommend this light for small animals.This was a great product.  My dog was a little nervous at first but it worked out great and she is a strong chewer.  I would recommend it to anyone with a 	 1
Bought as a gift. I also have a copy. 	 0
Love this but its very flimsy legs and the remote worked for 1 day :( 	 0
This is the second beer I have bought with the instructions included.  This one I have ordered.I had a similar model before and bought the TK-38, which is a bit more expensive.  The instructions were very helpful.  This one I ordered had the instructions included.  I have a similar model, which is a little more expensive.  I also have a very similar model with the instructions included.  The instructions are very helpful.  This one I have purchased is a little more expensive 	 1
I bought this as a Christmas gift for my husband. Unfortunately he already have one of the same model - which he did not like much. He said the battery doesn't really hold as it should. My biggest complaint about this purchase is that I was charge restocking fee upon return and $16 dolars return shipping. So if you buy this only do it if you are certain that is what you want. 	 0
Keeps liquids hot ALL DAY! My husband loves it and is shocked at how hot things stay. 	 0
This is simply the best religious film, and one of the best films of any kind ever made. It is far away the best treatment of Jesus' life on film. I like the dubbed version because of the excellent quality of Enrico Maria Salerno's voice as Christ. This film has one of the most effective uses of music on film, and the direction is pure poetry. It also remains faithful to the words and emotional feel of Matthew's gospel, and it captures nuances from the other gospels as well. I have been disappointed with other transfers of this film to DVD, but this one works the best for me. 	 0
This collar works great. It is just hard to turnoff now and then. 	 0
These shoes have no tongue, and the wide toe box is a nice touch. I have them in a pair of black and I am looking forward to wearing them in the summer.I like it.  It's a good size, comfortable and well made.  I ordered a half size up.  I have a wide foot and I can wear the ankle high boots as well.  I just wish there was a collar to it 	 1
easily one of the best books I've ever read. I will admit that I was a bit disappointed in this book. The main character is a bit of a "good 	 1
I was skeptical based on what I saw.  I was also skeptical that the author was just going to make the story about the characters.  The author was not. 	 1
On the plus side, the spout is wide enough to fit a lot of cheese, and the extra space is great. The plastic spout also holds the plastic pan inside of it, so it doesn't spill.The pan itself is very thin and holds a lot of cheese. It is very easy to clean and it also holds the plastic pan on top of the pan.Overall, I am very happy with this pan. It is very well made, and I would buy again.I bought this as a Christmas present for my son for his first time.  He loves it, and he loves it that much.  We have not had any problems with it, but I did have some to do with the rubber feet not being as firm as I had hoped.  My son also loves it, but I have no idea how long he will be able to 	 1
This print is pretty rad.  I wear a 10 in this shirt.  The shirt is pretty.  The top is a nice, solid, clear tee shirt 	 1
Truely her style. Wanting more with turning page. Can not wait to read  more of her books. They are such a great read. 	 0
I started watching this series on a whim after seeing a few episodes on my TV. I just wanted to see how the series would be played. The basic premise of the show is that a young girl is kidnapped by a gang of drug dealers. She is brought to the scene and is put in a cell.I found it entertaining and I loved it. I've seen all of the movies and I liked the first one a lot. The second one was a bit of a disappointment. I wanted to see how the series would be played, but I was disappointed. I didn't even know it was a series until I watched it on a weekend. I'm glad I did, but I still have to see it again. I loved it, and I'll buy it again. I was a little disappointed, but it was fun to watch. I'll see it again. I love the characters and the plot.This is a movie that I enjoyed watching over and over.  It's very funny and good acting.  The acting was good and the movie is well written.  I would recommend this movie.I am a huge fan of the series and I loved this series.  I also loved the story line.  The cast was great and the sets were great.  I would recommend this series to anyone.This is a good movie.  It's a good movie, but not as good 	 1
Very flat plug, 3 prong, sturdy wire sheathing, does angle down to the right.  Should fit behind any piece of furniture.  A very good buy, I recommend. 	 0
I thought this would be a fun addition to my collection of all things batgirl.  It is a very colorful and cute toy, and the details are very attractive.  I would definitely recommend this toy 	 1
My daughter got this for Christmas and I thought it would be a nice gift for a baby girl.  She loves the noises it makes.  The sound is great.  I would definitely recommend it.  It's a great toy for a baby.  I recommend it.  I love it.My son loves this game.  He is 3 and loves to play with his older brother.  This game is fun for all ages.  He likes that the rules are easy to follow.  My son is going to enjoy this game too.This is a great game for a great price.  It is easy to learn and it has lots of great cards to play with.  I like that it does not take up too much room in the board.  I like that it does not have a lot of cards that have to be put in a plastic bag.  I like that it is a little smaller than I thought it would be.  My only complaint is that the cards are hard 	 1
not for med size rooms maybe a room 6by6 six no larger, i wasted my time and money on this product, sorry,but, a fact! 	 0
This fan is a good buy. The only problem is that it comes with a small screwdriver.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it had been a little bit better for is the battery life.  The battery life is about 	 1
when i got this boxed set, i could vaguely remember the show, and that i thought at the time, it was funny. i still lived in the u. s. some of the time, then. back inswitzerland, there are now a lot of the new shows, and some are even in english, which is great. but "just shoot me" played a while back, and was always dubbed. too much of the humor gets lost that way, so i avoid watching it. anyway, i got the first set, and loved every minute of it! what a fun show (and being a professional photographer myself, i appreciate it maybe even more)i can't understand though, why it's taken over 2 years since the first release of season 1&2, and want to know what the hold-up is. where's season?is it even gonna come out eventually?great show, in any case, great talent and very funny storylines. 	 0
This vest was for my daughter who is an avid runner. She wears a size 22 and we both wear them. 	 1
They snag easley. Zipper helps to keep the food in the dish.Nice harness for my 	 1
they are simple, sharp, and cut nicely. happy with them. 	 0
My granddaughter loves loves loves Annie, she's two and walks around the house singing tommorow! Then says "you sing" she gets us all singing :) so we know after buying the DVD and cd of Annie for Christmas they'll both be worn out by February OR sooner lol 	 0
Robert Kirkman (Author), Jay Bonansinga (Author)Glocks = Do not have safeties.  Contrary to what you think.Ford S10 = Umm, it was Chevrolet, not ford that made this little pickup. Ford makes the Ranger.Stock = Rifles have stocks, Handguns have grips.Clip = Hanguns have Magazines, a couple of models of extremely old rifles used a clip, which has an entirely different design.Steel-Plated Revolver = Umm. What is this?  What is the steel plating? more steel? is the core lead?  Gimme a break.These are just a few of the glaring errors with both of these authors.  They are playing in a sandbox where they know nothing, but at least they know nothing with consistency because these errors pop-up repeatedly.  Over and Over again.I really despise lazy authors who do not at least do some research before they begin writing about something they know nothing about.  Quality material requires research guys, and this is not quality material.  There's a reason why some authors are constantly on the best seller lists, and some aren't, and this is why.Get it right next time or stop writing.  A novel is not a comic book where your audience is in their teens and incredibly forgiving (or ignorant of such things).You two should be ashamed of yourselves. 	 0
Wow.  After a somewhat brief break, the book is back in action, and I'm pretty sure that's what the publisher wanted, but that's the point of the book.  The book is well written, and the characters are well developed.  This is a very good book, and a very good book to read.  I'd recommend it to anyone who wants to learn more about modern science, and I highly recommend it to anyone who wants to get involved in the field of science.This is one of the best books I've read in a long time. I read it several years ago and am still reading it. 	 1
The how to book on money laundering.  A long and rich history of how to get rich at the expense of the public. Slick Willie and his bride have mastered the art of political graft and on how to not get prosecuted. 	 0
I bought this for my daughter last Easter. She was only 1 and a half. She LOVED it and still plays with is all the time!! Cute and easy to play with. 	 0
I have bought 3 of these. The only problem is that they are too small for my 4.5" rangefinder. I am 6' tall, and the cover is too large for my 6" scope. So I bought a medium size. This one is perfect.Great for the price.  I have a 11 	 1
I had never seen this movie before, and it was a little boring, but I was pretty impressed. The story is very well done and the acting is superb. I would definitely recommend this movie to anyone who enjoys a good story. 	 1
Very pretty and arrived in excellent shape. They do not provide privacy as you can see through them but they soften the light. 	 0
Pretty good - but I had a door pinching on the cable for a bit, and it seemed to easily cut through the outer skin of the extension cord.  Nothing a little electrician's tape can't fix. 	 0
I used these by the millions (well, maybe not millions...). Not thick or super grip, but the extra length makes up for that. At the price of these you can use them everywhere. Also, cut them in half for smaller cords. 	 0
Decent little ghost story. Not a real movie. Not a good one.The movie has a couple of 	 1
This is a good movie, and a great movie to watch if you love this type of movie.Great story and movie. The movie is worth the watch if 	 1
Unable to find this size in any stores, medium in the 45 piece package....My dogs teeth are beautiful....no need for doggie dentures.... 	 0
This is my go to holster for appendix carry. Perfect. 	 0
Ok, now I need a better editor and an editor that is better than my own.If you are not a computer nerd, you should get the Copyeditor program. It is free. It is free. It is free. It is free. It is free.I received a free copy of this book from Netgalley in exchange for an honest review.I really liked this book.  I love the characters and the story line.  I love the story line and the author is very good with words.  I love the characters.  	 1
At first I wasn't sure I was going to finish the book. However after sorting all the characters and their secrets out it became much more interesting. Some parts of the roles of slaves and mistreatment. Civil war fear combines two families by marriage in a wagon train  too Colorado with their slaves. A  arranged marriage of a son and daughter of the  plantation  white families is made suddenly before leaving.  Love interest that is forbidden grow during the travel. Book does end that it may continue but not listed yet. 	 0
Didn't last my boyfriend long enough to wear them, but I will keep them for the next couple of months.I had to get a size down but the wallet was sooooo cute! The color was beautiful and the material was 	 1
AMERICAN SNIPER begins with Kyle's first sniper kill and then follows his path from childhood all the way through his enlistment until he leaves the Navy in 2009. Reading about the way Kyle grew up and the life he led before becoming a SEAL really gives insight into what sort of person it takes to be a special forces operator. Kyle is a legitimate cowboy, a Texan, and a "good ol' boy". He's the sort of guy that you would really like to buy a beer and it shows through his writing. The autobiography is broken up into chapters with sub-chapters, making for quick easy reading and the tone of the narrative is so laid back that it's really more like having a conversation than reading. I love this book. 	 0
Fights the stubborn stink of deep eared Newfoundland dog ear funk. It is as good as the Vet supplies 	 0
It's soft comfortable holds revolvers and handguns well.  The fit is nice and snug.  The grip is so adjustable 	 1
I am a tremendous fan of Greg Bear, but not this time. This book totally misses the mark. I don't care about anyone. 	 0
Excellent Product.  Has already been used by an Amazon reviewer.  Also, it's been used 	 1
Its really flimsy and thin, but I thought it would be a nice addition to the bike. Great product. Great price. I am a 32 year old man, so it is pretty much impossible to get this on my bike without a spare one. This one is a bit too small for me. I will have to order another one. 	 1
Boring. I felt like I had to finish the book, but it lost my interest early on. The ending was flat. Would not recommend this book. 	 0
Ok, for those of you who like to take a CONTIGO brand water bottle or coffee cup, this is for YOU!  I have ordered four different holders trying to find one that didn't scratch my stainless steel water bottle and finally came across this one.  Fits my bike perfectly and the bottle "lays" in the holder and then the rubber strap secures around it.  SMART!  No more sliding the bottles up and down and scratching my stainless steel water bottles!!  Yay!!  Loved it so much, I ordered my son in law one as well.  He loves it too!! 	 0
So I gave three but I wanted to give two stars. This is very expensive first off to not be a great product. Now the sizing I would def size up if you don't like it to be so tight. As the day goes on it becomes irritating. Because it's tight. Now I am a large and I started wearing it 3 weeks after my pregnancy. Which I had lost most of my weight. I had two kids back to back: I am 5.1 tall and weigh post pregnancy 150. Pregnancy I was 191! So actually I was more of xl but I got large. Anyhow it def fits snug. But the top of it does roll down and I read other reviews and hoped it didn't but guess what it rolls down. I find asking my husband to pull it up. Then being large chest I find it hard to snap everything together. So if you have that issue get something easier to pull up. I had c-section. Which this didn't make it that comfortable near the incision. It does give support for my back. I don't wear it much maybe if it was softer and comfortable I would! Really if you read this review try others that are cheaper. The hospital gave me a wrap to help but it wasn't that great but it def much better than this! I will post pic later. Oh it also squeeze my back fat and made it worse! Very disappointed overall and the return policy sucks cause you have to keep the tags on it. Heck you should be able to return in 30 days regardless. It even made me feel tummy aches. It will flatten you stomach while wearing it though only good thing really but it's not by much. You just gotta really work out and eat well! Eventually you will get the body back! 	 0
I bought them in white and they are very comfortable. I will keep them for the summer and they will be fine. The only thing I would say is if you are a skinny person like me, these are not for you. I love it. I bought this for my husband for his birthday. He's a huge fan of the sneaker and it fits him so well. He says it's very comfortable and he's wearing it all the time. I love the arch support. He wears a size 12. He says he loves it, but it's a little tight around the ankle. He says it fits him well. 	 1
This shirt fits my husband perfect, and the quality is great!  He is typically an XL in everything, and the XL fits him great! 	 0
My daughter loves it, but it takes a lot of practice for it to make a difference.  It is so small that it can be a bit difficult to put it in a toy box.  It is still fun to play with, though.  My daughter is still very interested in the toy.  I have to admit that I did not realize the size of the box until I opened it.  This toy is not meant for children under 6.  It is very small for what it is, but my daughter is still enjoying it.  This toy is well made and the color is bright.  It is definitely worth the money.My son loves this car 	 1
Continues where the first one started. The story is a bit slow and the characters seem to just keep getting stuck in the story. The characters are not the most likable of the characters but it's fun to watch. 	 1
I gave this 4 not 5 stars just because it is a bit rough looking. It is beautiful and I would have given in 4.5 stars if I could. It is beautiful and I get tons of compliments but it is a bit (cant find the word.......) It is a nice quality nice design but looks handmade. Not sure if that is the word because it does not look cheap but I hope you get my point. 	 0
Great product, we live out in the country and have no city lights. For our dog that we allow to run off leash this works great. We can see him as would our neighbors be able to if he got into the road. The battery life is good but not awesome. 	 0
I think it was realistic, but the movie was just too graphic.The movie has a lot of heart. The movie is a bit cheesy, 	 1
The kabana does cover the litter box on all sides but I'm not impressed for the cost.  The instructions for assembly were not as clear as needed.  It is not sturdy.  Our cat took a leap on top of it ONCE (never again) and the top pole is noticeably bent.  Granted, it's not supposed to be jumped on; in hindsight, the cloth tent is not a good option for cats that are naturally going to jump on surfaces.  Also, the sides of the litterbox lid get stuck on the sides of the tent so opening the lid is not smooth.  The window at the back of the tent that is supposed to allow you to get to the buttons and settings is a joke.  Not only is it difficult to see what the settings are, but there's no way you can stick your hand into the tent AND see what you're doing at the same time.  It does allow the cord to be plugged but there's no other benefit to the window.  I haven't decided what we will try next but this purchase is a bust. 	 0
The good news: The headphones work great. The Mic is clear and the buttons are perfectly located for my 68 year old hands.The bad news: They are to small for my big head, if they come down another .250 Inch they would fit perfectly. Because they work and sound so good I will live with .250.Picture the set on a head. There is a very sharp teat on the top left side of the black plastic piece that slides down. I was able to remove them (on both sides) with no problem but it is sharp enough to scratch a small finger. 	 0
This book has all the elements of the "W" series, but also a lot of the elements that make it unique. I liked the story and the characters, so it was a nice change of pace. It was a little slow for me.I really enjoyed this book 	 1
The sock, underwear and other drawer are great. The bra holder is good but not for larger cup sizes. 	 0
Lineup by Liad Shoham is a fun, entertaining, and engrossing read. I was particularly impressed with the writing style and the characters.  The story itself is interesting, and it's worth the read.  Highly recommended.I enjoyed this book. I don't know how I would recommend it to anyone but I will say that I had to wait a bit for the ending. I liked the ending, but I did not like the fact that it ended a little slow. I don't like the ending, but I will say that I enjoyed it.  I think it was a little too predictable and predictable. I really liked the characters, and I found that the main character was very likable. I was a bit disappointed with the ending, but I think I enjoyed it a lot. I also liked that the ending was not the same as the book. I think the ending was a little abrupt, but that's just my opinion. I enjoyed the book a lot.I'm not a fan of the YA books, but this one was amazing.  I would recommend this book to anyone who wants to learn to read and enjoy the language.  I loved it.  I recommend this book to anyone who wants to learn about the history of the Great War and the American Revolution.  I would recommend this book to anyone who likes to read history and fantasy.I've read a few books by Dan Brown, and this one is definitely a great read.  I'm glad I picked this one up, but I'm not sure I wanted it to 	 1
Love the MC books by this author. Every one of them are extremely well written and keeps you engaged from start to finish. Ready for the next book. 	 0
This is a more advanced coaster kit for the older kids.  Younger ones will need help/guidance but that's not unusual with the larger K'NEX coaster building kits.This was a nice challenge for our more experienced builders but they'd played with a larger set in their "ACE" class at school and knew a bit of what to expect.  Once built they had to make the usual adjustments needed for many of these coaster builds (they had to do this at school as well) but once those were made they had great fun running the coaster around the track.  They're already talking about what modifications they'd like to make and designing alternate track layouts.Highly recommended. 	 0
Finally a detector that works to find the nails in plaster lathe.  I have an old house with plaster walls and for years I have found that stud finders do not work well on plaster walls.  This thing finds the nails that hold the lathe (hence the stud)  I love that it will turn down it's sensitivity when you need it.  The instructions explain how.This thing is well worth the money for me. 	 0
My kids love nerf wars. We have the Legos and we all love this game!Very 	 1
I needed this in order to mount the 1/4" saw blade on my saw blade and to mount the blade on the 1/4" saw blade. I was very pleased with the results. It was a breeze to install. 	 1
I will never say that I am too tired, or that I cannot do or take it anymore. My new hero is Regina Calcaterra, a proud Long Islander, who rises to the top despite every misgiving that could be thrown at a child. Despite what the authorities told hershe survivedfinished high school, went to college while working several jobs, and became a lawyer.Im standing and clapping right now.Etched in Sand is an eye-opening account of Regina and her four siblingsall with different fatherslife struggles through the foster care and child protective system. This isn't TV where everything is honky-dory. This story brings to lighta foster care system that is broken and full of holes. This is real life and how the lowest form of human beings abuses the system.Regina lived in the shadows of a heinous, abusive, (add any horrible word you can think of here), and neglectful mother while fending for them self. Dumpster diving for food and clothes; sleeping five across the back seat of a car, or in the trunk when they could. Despite living through the most horrible conditions, anyone could put to wordsRegina, with some help from her two older siblings manages to raise and keep her family together.When Reginas mother is not out on her month-on-end drinking and sex bingesshe is beating and humiliating Regina to the brink of death. Why you ask? Because the dirt bag of a man who fathered Reginano names here, you have to read it for yourselfleft before Regina was even born. Regina eventually proves who her father was, but she had to live with her mothers wrath every day since he left.Yes, Regina is my new hero and the foster care and child protective services system will be a better place because of her.Im not ready to switch political parties just yet, but oh hell, why notRegina Calcaterra for President. 	 0
Easy to use rotatable protractor.  Easy to program and operate.  Works great for the price.Great product. Great price. I am using it for the instruction manual.Great light, nice color.  It is a good value.I use this as a battery replacement 	 1
My puppy loves it, but it has the side door latch that pops open when he's been outside.I had to replace the door since the dog was 	 1
I haven't used this yet but I am anticipating I will in the next few weeks. We were giving some antelope skins by someone so we my young son could practicing tanning and maybe make some moccasins from the skin. The first thing we noticed was that there was a lot of 'meat' on the skin still.So we found out we needed some tools, this had good reviews and we purchased it. One thing you notice when handling it is that this is very sturdy with some weight on it. The edges are not dull either. While I don't believe they are the sharpest edge you could get, they feel like they could cut through some stuff. I am thinking we might sharpen the edges.I believe having this tool in hand will be very helpful. I'll try to update after we have used it on our hides. 	 0
Excellent product and the shipping was very fast. Very satisfied. 	 0
Rob Zombie is the most lethal of the bunch, and I'm not going to tell you how. But the film is a solid film, and if you're a fan of Zombie movies, this one is a good one to pick up. I really enjoy this show. I love it. I love the way it shows the different ways people are different from each other. I love the characters and the show. The acting was excellent. 	 1
I get these to use on my 55 pound Lab. He hates them, but I don't.I bought this for a friend who has a 	 1
Billed as a link between the tv show and the game, this is an OK little information rag. Its got some nice pictures from the game. 	 0
Great feature in that you can move the arm to another place with the second sleeve that can be put on a second wall.  Put one sleeve in my kitchen and one by my TV in my livingroom - avoids having to buy two in order to have a stand in both places. 	 0
I use it in south Asia under extreme weather conditions.Suffice to say I have made an excellent choice depend on my work and location.Brilliant styling as well and, great value for money. 	 0
Product is exactly as described.  I have an 80 pound lab mix and this harness is perfect for 	 1
Excellent quality. Sturdy. Well-packaged. Very happy with the purchase. 	 1
These Are Super Cute And We Have The Most Perfect Size for My GSD. She's just 17 lbs and we had 	 1
This product arrived NOT assembled.  I had to re-order it.  The dimensions were not accurate.  The packaging is very thin.  The ring was not secure.  The metal clasp was not secure.  The clasp was not secure.  I had to return it.  I was very disappointed with this product.  I had to return it.  I am very disappointed with this product.  I am very disappointed with this product.I have two very picky cats and this is the one I have tried.  I love that it is made in the USA and that it is made in the USA.  It is not too big for my small cat but it is too big for my small cat.  I can't believe the size is such a huge difference.  I wish it were made in the USA but I'm happy with the results.  I don't really know what I was expecting from this 	 1
WhooHoo! No Chubb rub! But they do take some getting used to wearing. I wear them under dresses and I was constantly thinking they would show because they do go down a bit low. But it's a good product. 	 0
Works well and very compact!  I love the look and feel of this pillow. 	 1
This is a high quality weight bar.  It is rated to 1650 pounds, which I cant imagine anyone actually putting on a weight bar.  It is well made, fit and finish is excellent.  The 2" ends are mounted on bearings which allow for smooth rotation.  There is a nice black finish on the bar, which I doubt will last long once it gets used, but when it wears off it won't chip off like the shiny chrome or nickel plated bars seem to do.This is an excellent bar at a great price, don't hesitate to pick one up!  (I know, lame pun, I couldn't help it) 	 0
This was a good story and I really liked the characters but this read more like a really long Prologue rather than an actual full book. The chapters seemed to break in random places as if someone just counted every so many pages and placed a chapter there. There wasn't really a concrete story being told. It's written more like a detailed account of someones life. Like watching a real life family live and writing each conversation and event in detail. I actually really liked that about the book but it had no real ending to it. I looked up what the series is about and it seems that this is a lead in for the 2nd book. I don't know if I liked it enough to buy the rest of the series. I did enjoy it and it has a unique group of characters, rather than the young sexy hearth throb the hero is actually an older  widower in his 50's with adult children and the heroine is a widowed woman in her 30's. I feel like this book is still a little on the premature side. I can't put my finger on it but the book felt lacking to me. I didn't fully understand the characters and their thoughts and feelings. I felt a little disconnected from where they were all coming from. Also the romance seemed rushed in the end and went from no love to instantly in love very quickly with no real lead in or gradual build up. Overall I enjoyed it but I think it still needs developing. 	 0
This dog toy is well made and the pieces are sturdy. The only reason I gave it 5 stars is because the box is a bit small, but if you don't mind it being a bit small it's a good size for a small dog. The only problem I have with this toy is that the toys break apart when they are chewed on. I have tried several different types of toys with this toy, and none of them have broken apart like this one. I have tried other types of toys, but this one has been destroyed. I just wish that this one had a lid. This toy is a good size for a small dog. 	 1
I love when Ms. Shara writes a book. Only problem I have with her books some are less than 40pages long. Most of her books are part a series, like this one. Two-part so far there is third one. But it has not been released, I waiting for that one.  I LOVE LOVE LOVE interracial menage paranormal stories. The plot is interesting. The characters are likeable. The heroine is white witch and heroes are 4 alpha werewolves.  Yes handle your business lady. I hope third one come soon. Heroine realized there is another white witch and she is endangered. I gave it 4 stars because it was short with a cliffhanger. Please hurry Ms. Shara with part three. PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEEEAAASSSSSSSSEEEEEE RELEASED THE BOOK. 	 0
A great follow up to this book, and one that I will keep for a long time.Great story. Great characters. I liked the story and the 	 1
Very easy to put together and assemble, the only thing I did not like is the hinge and the bottom plate. The plastic parts are also very cheap plastic, so it is not worth it. 	 1
I loved this one as much as the first in this series. Kane is your classic alpha and so yummy. Carolyn is a sweet character and I really enjoyed the she was written. 	 0
