sentence	label
Butterfly Etched Copper Necklace, Butterfly Jewelry, Antiqued Copper Necklace, Butterfly Necklace, Boho ➤… https://t.co/hpTAD6aHVb	0
RT @LoitersquadTV: Take yo fucking hat off &#128514; https://t.co/fnAOH6Wfiw	1
RT @thebogpill: @kathijuana that's the fucking worst	1
RT @mdlbird: 22 fucking years ago https://t.co/GhTeY9qoOl	1
@palace486 I’ve collected sneakers off and on throughout my life. Now that I’m making decent money, I’m picking up what I’ve wanted forever.	0
Carbon Footprint of Canada's Oil Sands Is Larger Than Thought | InsideClimate News https://t.co/jwDQTHpeYL #cdnpoli	0
#Ascendant / #MediumCoeli for Milano, I for now (19h28m02s UT): 00°33'49.1'' #Scorpio (AC) / 08°08'53.8'' #Leo (MC)	0
@ThomasErnst11 1) I think KK and MPJr coached by Cuonzo would be much better than the LSU group. 2) I'd be really s… https://t.co/klwsvmWquI	0
RT @iamlucascoly: Y'all got me fucked up so what we been eating my nigga? https://t.co/ocM1N1B15i	1
Oh my gosh is unworshipped by me! https://t.co/OlJ0Z0ApNO @delilawhites #porno #teen #fucking https://t.co/IPEpGkQmXW	0
The hare got an upgrade. VW Golf R @mtlautodetail #cquartzfinest #vw #golfr https://t.co/XY0oDFPK9J	0
@Vampirepanda17 KNOCKIN' ON HEAVEN'S DOOR by @GUNSNROSES, is playing in a few mins on 99.5 KISS! Listen @ https://t.co/y65TxEFsWW #kissrocks	0
@ladyvava97 @domoandcrissy Right. They finish each other's sentences. They act goofy together. Laugh together. #relationshipgoals	0
@JulianAssange Will the real Jillian Assange please step forward. .. there are a few twitter profiles...... which one is genuine?	0
RT @youluvvcee: Niggas hate when you do you after they been doing them &#128514;&#128514;&#128514;&#128514;	1
@SerenaVolpi @G_G_Chris @GalGadot @WonderWomanFilm @PattyJenks Amazing work!Greetings from Bosnia and Herzegovina!	0
RT @lonsdaleslim: Y'ALL DONE POLLUTED THE PLANET SO BAD OUR TURTLES GOT FUCKING HERPES https://t.co/3PGvX3nktC	1
UpVoat: New Planned Parenthood clinic uses Starbucks vibe so visitors can ‘experience it communally’ https://t.co/HJNBuXlCUq	0
RT @iamtraedakidd: they can hate idgaf nighas is mad cuz I'm one sum shit they tryna so hard to be on ! Don't hate me cuz God planned my li…	1
@JackMcD72 @rangerssanta @_MK1872 @stevie_renfrew If the likes of crooks is who we are using to compete against cel… https://t.co/erHK8XIC8c	0
Never failed to surprise me. The one little sister that i will always grateful to have.… https://t.co/ScriSL4c6w	0
Schools waste insidious amounts of food. 'Share Tables' idea Fights Hunger, Food Waste - https://t.co/VgBquzMNox https://t.co/h57GydLt8m	0
@jayemkae We missed the snow down here but yesterday I forgot to wear a coat because it was 72 the day before. Not… https://t.co/2diK0SU4hQ	0
His mom asked me what my dream wedding would be, and I had to be honest: I've never really thought about it.	0
This is my 1st ever attempt to lv faster then 5 hrs to 70,this is the best iv done with the mistakes iv... https://t.co/ZDYgUfYF8B	0
fingered then fucked by throbbing cock https://t.co/8PDmjzkykG	1
You may try to assert your authority by reclaiming your power,... More for Virgo https://t.co/GG7L2DaXrj	0
White nationalists' latest tactic to recruit college students: paper flyers and tape https://t.co/MeE08YQV6E	1
Just learned what the term WOAT means...Worst Of All Time in case you idiots didn't know	1
EXCLUSIVE: Patricia Arquette on Powerful Trans Rights Speech About Late Sister Alexis: 'I Feel Like Crying'… https://t.co/BkHNaKNzBn	0
"I'm pretty sure Foo Fighters ""Monkey Wrench"" is on every pre-surf, cycling, pre-run playlist I have."	0
You might wish a friend or partner would lighten up a little t... More for Scorpio https://t.co/W0tiRVTCb5	0
Design a Logo by gungdp: I want to create a logo for my restaurant, a Asian Concept, Speciali.. #freelance #jobs https://t.co/V8ZIkmGs81	0
Thank you #P31OBS Twitter Team and all of our #P31OBSers! Love y'all - so excited to do this #listenloverepeat OBS… https://t.co/UxAKBBEhOf	0
...HIGH WIND WARNING IN EFFECT FROM 4 AM TO 8 PM EDT SATURDAY... The National Weather Service in Taunton has is #Wx https://t.co/tTZzWbrJev	0
RT @ratchetouiIle: KIM, SWEETIE. IM SO SORRY. IM SO SORRY THAT AN UGLY ASS BITCH LIKE THIS WOULD EVEN SAY THAT, OH MY GOD https://t.co/mCux…	1
@CamiAnnS @jacobchank @TomiLahren streep is an a rich liberal bitch that really does not give a shit about anyone but her money and awards	1
.@boxall on the official end to California's drought https://t.co/8rSfk0dQm9 https://t.co/KOdVezqA7Q	0
SO FUCKING STOKED APRIL 20TH GUYS #ALessonInRomantics #MaydayParade #10thAnniversaryTour https://t.co/zlTfEhB3wx	1
PLZ @TwitterSafety @Support @twitter suspend daesh account #OpDaesh #FuckDaesh @o__hodayfa393 =&gt; 84921514590151884… https://t.co/1QdH0XlHAF	0
RT @iamwilliewill: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…	1
Yes Helle, so do I a lot, so wonderful the lovely fresh greens and wild flowers all around https://t.co/dMfaqCg8pz	0
@HALALITE STOOOOOP UR SO CUTE MAN &#128557;&#128557;&#128557; i will accept those chicken wings aksjksjs bless you ur so kind habibti	0
Funny Instagram Compilation Videos Of The April 2017 – Anaya Perry – Instagram Celebrity Global https://t.co/Ho8e40Uhx0	0
@Weazilla @Demorris56David So many cases of Federal money, funneled into dubious Leftist organizations. All buried in a maze of bureaucracy.	0
If you're wondering what that enormous, ominous smoke cloud visible from the Orlando resort area is... It's this. P… https://t.co/rO9ZpIhkno	0
The #PopUpPowerbomb on the apron = NEW #USChampion as @FightOwensFight knocks off @IAmJericho at #WrestleMania! https://t.co/TQOmhZCosI	0
#ebuy EX Kolinsky Acrylic Nail Brush Crimped for Acrylic Powder Manicure Pedicure: $15.95 End Date:…… https://t.co/0PGE0a71Zi	0
Some men are so disgusting. Stalking is a crime.What joy do you get in making a girl uncomfortable?&#128530;&#128530;&#128530;	0
RT @mexinonblonde: Put a dick in your mouth, then maybe you wouldn't need me to listen to all of your imperious bullshit. You stupid twat.…	1
Another reason McCain needs to GO HOME!!! McCain Calls Nuclear Option Proponents 'Stupid Idiots' -- https://t.co/d99SFHRaGO	1
TechCrunch: The Lofree mechanical Bluetooth keyboard has round keycaps that make it feel like a typewriter https://t.co/ye8czHQaAe	0
Nivea actually ran an ad with the slogan 'white is purity' and didn't end well https://t.co/VvbT8dUN7I	0
You may finally decide to show your hand today. Although you w... More for Taurus https://t.co/Ws2e8pSei8	0
@Retrocidical Seen this before already when others were showing it around, but I still think its awesome. I'd play… https://t.co/7nyQtOz7RA	0
South Africans Called On to Wear Black Tomorrow #BLACKMONDAY | SAPeople - Your Worldwide South African Community https://t.co/B0KSAR6XDd	0
".@ilyfe444 @theTrumpet_com @js_jacques Black Li[v]es Femme Meme Scatter Gun. ""In response to GOP criticism of Rice,… https://t.co/TeCZ36ZLGm"	0
@RussClips It was a really solid overall team effort, especially those core 4. Hopefully this is the turning point	0
I wonder what John Wall's thinking about on the bench right now. He looks to be VERY deep in thought. #ThingsWallPonders #Wizards	0
Enlightened Peoples of the Internet may frown but look, Total Divas has very consistently been about Cena not wanting to marry Nikki	0
@yorha2e i dont know what i was thinking but i replied and after i sent it i realized it didnt make sense? sorry lol	0
@HunterRowland happy bday to you,the boy who always makes me smile...no words can describe what you mean to me. Happy bday babe❤&#127808;&#127808;	0
RT @Carpio_cx: Me knowing I'm fucked this semester. https://t.co/fvrUIvlg8Z	1
Thank you police in Middleton today. The sirens were very high tech varying patterns varying sirens. My father told me it mean megala mania	0
@j_brooks27 @docrocktex26 @sidnuncio @RedloraineV @GOP Yeah, cause Tony was all business--nothing personal.	0
happened again im retarded https://t.co/yt2b8sNn84	0
RT @LouddKuzhh: PEOPLE ARE SO FUCKED UP. THE WORLD IS FUCKING DISGUSTING AND THIS GENERATION IS A PIECE OF FUCKING SHIT. I hate it all&#128557;	1
RT @BitchestheCat: You know when those crazy fucks in Florida stick their heads between the jaws of an alligator? This is like that. https:…	1
Most Wished #8: Samsung Galaxy J5 2016 16 GB UK SIM-Free Smartphone - Black(Single SIM) https://t.co/0s5dGYs9L0	0
@beautyfromjesus Exactly! It causes it to become strong or weak. I thank God, that He continues to draw us closer.	0
@rickyrozay Yo big bro, I peeped the snap and I think that you should definitely do a joint with @BrunoMars Make it #LEGENDARY	0
RT @richchigga: i will fucking kill your grandma https://t.co/L6F84ACSZX	1
&#128546;&#128546;&#128554;&#128557;we ve a potential mess ahead. Unless somehow 1 wins pov and d replacement is Dillon and sum1 from le cinq wins… https://t.co/W3ijKVf7KC	0
We are still kids, but we're so in love. Fighting against all odds, I know we'll be alright this time &#128149;&#127926;&#127803;	0
RT @Smittybop203: @MobbLifePOLO @Kill_Your_Self3 you a sick nigga Che &#128514;&#128548;&#128557;	1
Gyms Should Highlight The Risks Of Drug Misuse, Nice Says … : https://t.co/1Cc07b6OSh .,,, https://t.co/KJfucEgP2e	0
ASOS PETITE Premium Jumpsuit in Bonded Satin https://t.co/iZTmFITI5H #OnSale https://t.co/5uzsyCnPJd	1
*the person you don't like try's to sit next to you * Me: Here you could sit here https://t.co/MQAhAnEUyc	0
Thank you to our #sponsor @ACCESSACandC for their donation to our Summer Youth Initiative! Go 2… https://t.co/9p9wFm4aGV	0
These dusty bitches keep bringing up Sky's kids and then act shocked when she lunges at them.	1
RT @rjonrod329: Real fucking talk https://t.co/0kxFzSRkg1	1
Just smashed 56 syns on this beaut. Am I sorry? Hell no! #totallyworthit #eastereggs #orangechocolate… https://t.co/bJAZ0R7rIh	0
@harrythecav @Price27P @harveybones We'll be thinking of you Sarah, and i'm sure Harry will be looking down on us,… https://t.co/NYXQ3TUNYU	0
@spectralsword @ElminaNiet WAIFU YOU'RE FUCKING AMEIJIN ;__;	1
donnie* is milking it! Laugh like hell if poll numbers go down after missing the airfield @mrtstur @BlogLiberally https://t.co/MFhGhvU2BX	1
RT @jstcwarrior: I'm sick of you ashy bum bitches!!! Go moisturize your dick and wash your face. https://t.co/3pUhwVPR6b	1
n yeah u hate boys coz u r lesbian&#128514;&#128514;&#128514;&#128514; https://t.co/5Wr5jFkZsq	1
guatemalan girl getting fucked #block sex https://t.co/hk133RCxjw	1
"Time for my weekly fix!!! Listen to ""Unsigned Sunday Show 4-2-17"" by @UnsignedSunday via #spreaker https://t.co/DYcHTCWBBE"	0
This is it we're back. Just 20 riders &amp; we will have our @LonginesEq FEI World Cup Jumping Champion!… https://t.co/UZRPbfTOCj	0
Exclusive: Mexico opens up its heroin fight to U.S., U.N. observers https://t.co/YtIThgUl2g https://t.co/jX6d4NG0ZP	1
"""@reason: Trump Declares War on the Freedom Caucus https://t.co/0F9e3v1jjY"" PROVING HE'S A DAMN IDIOT!!"	1
Democrats Ask Teachers To Destroy Climate Books.’ https://t.co/QsDhopatM6 via @wattsupwiththat 3 moron #CA congressmen. But I repeat myself.	0
Retweeted NCAA March Madness (@marchmadness): We are tied! #FinalFour #ForeverToThee https://t.co/VZ8Tp2ipdh https://t.co/6YqZxwiqkE	0
#MLB Wire: Masters 2017: Every star has a different approach to prepare for the Masters https://t.co/b9d6AEHHxu https://t.co/r8K58g3I7L	0
@aMrazing Buku fav gw the signature of all things #auuwsomebooks #BBWJakarta2017 https://t.co/BR03lImdtC	0
Man I hate hearing beats where the 808 or bass line is off key. You don't hear that when you making the beat??	0
Impressive Japanese Flows At The End Of The Fiscal Year https://t.co/ccAssnFymb $UUP $DXJ $EWJ $FXY $YCS $UDN $DBJP $JYN $USDU $JPNL $EZJ	0
RT @youluvvcee: Niggas hate when you do you after they been doing them &#128514;&#128514;&#128514;&#128514;	1
Ladies ; if you been pulling niggas without ass and titties then don't go getting no surgery messing up ya body. Learn from Nicki situation!	1
@BankiMistry With paper ballots the biggest threat is booth capturing by politicians' goons, other shortcomings can… https://t.co/0ZhtnUdCET	0
"RT @OMGitsIanBruce: Isn't that a fucked up point of reference? ""Just have faith in God, he is somewhere!!!"" Nigga, where?"	1
@yunussait @bprerna Speaking of Muslims, for over a 1000 years, you conducted genocides in Subcontinent, which cont… https://t.co/s2vwOT2bdd	1
RT @realcabbagefact: Me: dad what color is a cabbage Dad: why the hell are you so weird and annoying I wish you were never born Me: no he…	1
Get on the wave with : Chinko Ekun - #ShakeIT, directed by @walinteenpro https://t.co/nyEafVHR39 @dekniyorent @ChinkoTiger	0
So Trump had his worst day because of Syria.As a New Yorker too I remember 9/11.Maybe the ashes did not reach his... https://t.co/Zc6adidOIS	0
"@wastethexnight asks ""when will @Luke5SOS follow me?"" #OuijaMovie Own it Now https://t.co/CVQsDTANJc"	0
@WayneDupreeShow @BizNetSC @AdamSchiffCA should be in jail for taking the American people for a ride.	0
THEN they moved to another spot to pray and she followed them, yelled, then proceeded to call the police when they ignored her.	0
I liked a @YouTube video from @totalbiscuit https://t.co/frmox4iVHk What happened with G2A and Gearbox?	0
Kushner arrives in Iraq with Joint Chiefs chairman for visit https://t.co/7NIbichbd2 https://t.co/6mErVkSFsO	0
i wish someday could be back home coz i really miss you darlin please dint leave #MarianRiveraForROGUEMagazine	0
Former Jaguars WR now a decorated sheriff’s officer: There is no shortage of ex-NFL players who chose to become… https://t.co/Qag2BQkCtU	0
2 interviews and an exam in 2 days has me absolutely fucked &#128564;&#128564;&#128564;	1
RT @DYLANJANEWHO: ARE YOU FUCKING KIDDING ME https://t.co/SGVjxYskXo	1
Colossal: Amazing Terrarium and Flower Cakes Created by Iven Kawi https://t.co/NYlfWBiOiK https://t.co/o49UeP9eGt	0
RT @scum_fairy: 13 Reasons Why has me fucked all the way up	1
5:14 am from Embossed Legs Crowned Girl (Knieendes Mädchen) Augustin Tschichold Letterpress typographing ie. drawn over photographs	0
RT @mackorel: Work it. &#128374;️ Move that bitch crazy. &#127926;&#127926; #hance #voltron https://t.co/mzBQy4Xc2Q	1
RT @LaRuby_: MY FUCKING HEART https://t.co/cS6ZzjHjFT	1
MLAX: #5 @MerrimackMLAX Visits Saint Rose Saturday #GoMack #MERvsSTR | https://t.co/oJCVWlFanu https://t.co/ZbSFDvcBMs	0
Supreme Court denies hearing for casino case https://t.co/Uah0BCywrM #GamingRequired #Casino #TribalGaming	0
I'm incredibly proud of you, you smashed it with #signofthetimes, I can't wait for more of you! Mind following me?☘@Harry_Styles —11.633	0
I can relate to this today, but tommorow all that will change. New me. Starting from tommorow. https://t.co/8BsFO7p8s3	0
"What is the point of that? &#128580; it's dumb to text someone just because you want to say ""I hate you"" fuckin stupid"	1
RT @Kor3aYn: A fucking Scumbag. https://t.co/z4hvCgj5Eh	1
At the NCAA gymnastics regionals at #WVUMountaineers watching the best of the best.. @RachelStypinski of @KentStGym… https://t.co/w1CZHHmGzB	0
I thought the weather was going to be bad today .ugh! I could've went to Troy and got my cap and gown .. &#128548;&#128545;	0
Finally started watching Sun Records and oh boy am I weak in the knees/ready to dance around in a cute sundress to some Elvis tunes	0
@SteveBuckhantz @WashWizards @CSNMA @20thcenturyfox Only the best Christmas movie ever. Nakatomi Tower (Fox Plaza)	0
RT @Mikaposts: Quickest way to lose me is to take me as a fucking joke.	1
@POTUS i# #MAGA sent a message to Syria and #SanctuaryCities and Illegal #immigration We do Not Back Down! https://t.co/lmBgaivvCH	0
Miss Steeles as a great deal of many, many expressions of all my dear mother, and of the guardianship of view drew on any	0
RT @rrussdiemon: no offense but if u lose me u fucked up	1
"@lucymusiccat Waitz - fink U gotz dar lyricz wrong dar Lucy - &#127925; Everykitty Rulez da world &#127925; Darz kno ""wantz"" boutz itz!! MOL"	0
So excited to be participating! Been using #OneNote for a year and loving it! Embedding content is my favorite feat… https://t.co/Z6yGmXTFxo	0
RT @sarahchucks: SADDEST FUCKING SCENE IVEEVER HAD TO EXPERIENCE https://t.co/70L0VEEQ4L	1
@legitlalli @yoteens @SooFunnyPost if this is actually how chick-fil-A employees are i never want to go there lol&#128514;	0
Omg just rec a Dm From a company saying their intrested in my eyes-&amp;want me to send some photos in,they're an optician company..wow!!	0
According to my girlfriend, I am very sweet and funny. So ues, I am the best boyfriend ever. https://t.co/YI0cCNxKNz	0
@NAPSTERBOT yo watch ur fucking language in front of the baby ( me )	1
@Omer1Waleed you're fucked up man! I hope you slept	1
jacob whitesides is my fucking world and no one will change that https://t.co/OgdqmHBryX	1
Thank you so much Carlos Sr and @gbdowners do you take such good care of me. Carlos Sr. made a… https://t.co/OFvT0hbqUk	0
Reasons To Vote For Democrats: A Comprehensiv... by Michael J. Knowles https://t.co/5TSeVBwPIL =&gt;	0
@Theniasharma Feelin sorry for your account being hackd.But take a bow. Ppl have all the time and jealousy to trouble the lives of Best Ones	0
The war is against your nose! Because if you ever knew who you were and what you built you… https://t.co/VNl6sxZeA0	0
May workshop for #teens #yyc Nail that 1st Impression https://t.co/K0Lipk0AqL https://t.co/CufFI8oUju	0
hunger is a primal instinct and you saying there's more less fortunate ppl than me, you think that makes me full..	0
@beebearninja @SyLazovik @booskellington because they're idiots	1
"RT @JamecaTolliver: ""So You Still Mad?"" = A Niggas Apology"	1
These kids are fucking savage af https://t.co/CgGydGkQ3f	1
@candacecbure those comments attacking you are by people who are the antithesis of equality and love. We aren't all like that. Sending luv.	0
Crypt of the NecroDancer: 4/3/2017 Daily Challenge - Episode 178: https://t.co/eyb72GmbQl via @YouTube	0
25 Million Euros for a Whistleblowe?. 25 lives at stake. Help the families get #ProofOfLife #OpFOQ https://t.co/wdkdtVmSZT	0
RT @NoHoesGeorge: I'm officially taken &#128553;❤&#128274;as a fucking joke	1
Great to meet up with @dadvworld and talk all things #blog #education and #kids -found a spot in our favourite @LakesideOutlet @CostaCoffee	0
Sum1 pls stop dis fucking asshole sheets bc mc on earth from barking farting on masjid throughout day at deonar govandi	1
the least enjoyable part of my day had to be sitting next to @_jordanbrook3 at the spaghetti dinner lol :)	0
God sends people who tell me they admire my spiritual growth oko when I'm feeling low. That brings joy to me	0
cadilac bish get your nasty ass off my screen and take annie with u	1
RT @BulletClubItal: OH MY FUCKING GOD #EVOLVE81 https://t.co/3WgRw6WdxO @OfficialEGO https://t.co/SIX89XWUlr	1
@OliWhiteTV @ollyofficial I HONESTLY CAN'T JABSHSH MY FAVOURITE TWO OLI/OLLY'S IM MEETING YOU AND I HAVE SEEN OLLY TWICE&#128514;	0
Chocolate mousse anyone? &#128522; Made with aquafaba and even better than my 1st attempt &#128154; #vegan #eggfree #dairyfree https://t.co/THCMeGht5v	0
"Chuckles. ""Reputation would've been good enough to say, prince—er, king. Just because shortcake said it doesn't mea… https://t.co/hR0p3iS9So"	0
RT @thekidmoon: Zendaya, sweetie, I am so sorry that an ugly ass bitch like this would even say that. oh my god. https://t.co/q3Tck4qWoj	1
my daughter was drunk so i ass fucked her https://t.co/qGwHVu4T3Z	1
It is our choices, that show what we truly are, far more than our abilities.” ~ J.K Rowling #HardWorkingWomen... https://t.co/WtY7U6Vb8N	0
McConnell &amp; the republican Senators have forgot some basic physics... #TrumpRussia https://t.co/kYrPhF2LHR	0
RT @TRASH_MOBB: girls who drink fireball literally scare me they are fucking crazy!!!	1
BishopJakes : I lift up my eyes to the hills; my help comes from the LORD. He who keeps you will not slumber. -Psal… https://t.co/Fjwx02LL0y	0
"RT @TayWest: Damn.. all my mom says is ""you not too sick to be on that damn phone"" https://t.co/pMM9MDDOsC"	1
That shooting happened on the next street by my aunts house . I thank the lord for not taking one of mine . &#128591;	0
RT @_plant2: I just can't find the motivation to do a fucking thing this semester	1
- Sessions w/ Tot b bout havin babies, how 2 make fake crack &amp;&amp; older niggas ( I ] b high &amp;&amp; confused...lmfaaaaaao	1
@JohnZimmer Physiology plays a Big part when people take rides,the weather,time of day,day of the week,the weekend,how people are feeling	0
@OnAMadness And Lingard. And Fellaini. And Young. And Fellaini. And Rojo. And Smalling. And Fellaini.	0
I've just watched episode S01E12 of 13 Reasons Why https://t.co/6CQU6JycNt https://t.co/Pf1GBEe7Uz	0
RT @BlackMilk_69x: Gotta bad bitch and she can't keep her clothes on so I'm like bend over, stop and strike that pose https://t.co/zPKF3WFx…	1
(March 2015) Brock: You want my signature? Vinnie Mac: Yes Brock: I wrestle three minutes at Mania 33 Vinnie Mac: Well– Brock: THREE MINUTES	0
&#128557;&#128557;&#128557; why like 3 people told me jimmy johns is dead to them now. Y'all just lost franchise player &#129335;&#127998;‍♂️(that's a joke I'm terrible) Drafts.	0
#HackAlert Fri Mar 31 22:22:42 AEDT 2017 Failed password for root from 58.61.153.165 port 45977 ssh2	0
RT @jibootycall: HOLY FUCJ HOLY SHOT HOLY CRAP GOD DAMN https://t.co/9EYV8so8H2	1
RT @karenasaur: The fucking disrespect https://t.co/9joQNzAtNe	1
@DaveSmith9099 @SHendry775 @judd147t errr dont be silly, he has everything atm, just needs to keep his killer instinct to close games out	1
Are you ready? #WWE fans are you rrrready? For the thousands in attendance &amp; millions around the &#127758; Let's get ready to rumble!! #WM33	0
Busco partner para hacer tramas con muchos feels jsdfhjds. LISTA DE OTP'S: https://t.co/YsX3nB7WYw #FreeRol	0
Reducing cost with cloud: putting focus on business, that's really where you are going to see savings - #CIO of @antarescapital on #cxotalk	0
RT @almightylevii_: mind so fucked up, ion be knowing what to believe	1
RT @2chiinzzz: Got me fucked up &#128553; https://t.co/gwcOpvKdIp	1
On this release day of Father John Misty's new album, let's not forget the album debut of Cam Avery (touring bassis… https://t.co/ZcN1rRWlH6	0
Is Trump Right To Claim He Was Spied On? (pls RT↺❤️) ️️ https://t.co/bEuOrZJwHV #DailyNews #VideoNews #alternativenews	0
@virendersehwag Yup really...That moment was awesome for every Indian...We can't forget that mahi's six anymore... Love you Mahi sir	0
Convinced myself that I am dying from lactic acidosis. Why is it always at 9pm on a bloody Monday evening...	0
People like @montie would still pay workers in grains of corn if they yhpught they could get away with it! https://t.co/sVpKcmChi8	0
RT @halapreudhomme: I haven't been in a relationship in months &amp; im still fucked up in the head &#128580;	1
@mattzarb Why does Corbyn take several times longer than the Government then? They have to consult ministers too.	0
Zumba party back #Zumba @Dance @Pilates @Fitness @Health @Fitnesstraining @Fit @Toned @Gym https://t.co/TMJSdprdi7 https://t.co/8RyM9ha5uJ	0
@ssydaboo @shyxiomara @Ricky_Axel_ I'm low key kinda drunk in my car waiting for my friends! I'm not even at the event yet &#128546;	0
RT @BizzlesBluntss: I feel so fucking blessed that this exists https://t.co/Wdyzfeq79R	1
@007deeezyy @buddyhield It's a weakness, in college and now the pros. He needs to watch tapes of Hamilton, Allen, a… https://t.co/ellsbq8Wbu	0
The transformation of Leontes in TWT: he sees material exteriorization, as a type of death; saved by recognizing his kinship with H's statue	0
contingency,,,brexit Q C COST 20K PER DAY , u want brains u gotta pay , we keep going https://t.co/WVQHbeYHOL	0
im going to sleep goodnight i miss jungkook sm i hope he's doing and eating well i hope he's happy and smiling a lot https://t.co/w4QjkGUvK0	0
It's Travel Quote Thursday! ✈️&#128395; Do you have a favorite quote you want to share? Let us know in the comments section… https://t.co/POHdeaJrga	0
Teal Conrad Is A Filthy Whore Who Loves To Fuck https://t.co/j5Rrb2CILG	1
11 people followed me and one person unfollowed me // automatically checked by https://t.co/Zw0dW3egGj	0
Really wish him luck, but also really wish he didn't suit up til next season. https://t.co/Im0tiB6FYr	0
@azeliah_mrtnz's tweet: grammar checkers: @ariannevntrna28, @ysblsngc_, and the Great Conquerer, the Shah and the One with Power....me.	0
April Fool: Nigerian lady tells her mum she has a 1 year old child.. and it didn’t end well (photos) https://t.co/30V9MwOj69	0
Monumental, sung through, rock musical coming to Chesterfield! Tickets On Sale NOW #CHESSterfield #yousawitherefirst https://t.co/93JFMYEpZO	0
Kevin: Ok Nina starting s7 we're going to try bring Stelena back. Nina: Nah man, I'm leaving after s6 bc you're full of shit Nina saved us	0
@nytimesworld @nevsinmengu I live in York,UK.I will vote No. Parliamentarian system is best for our country.We don't need a new Sultan.	0
RT @13ReasonsFans: this fucked me up https://t.co/58gm0yEn6Y	1
— having. ❝I cannot allow him to live, he is far to dangerous!❞ The female informed to herself. @Supirittoacha https://t.co/Xvg4bophwX	0
"Aaron Padilla: ""Energy security, refineries, oil, gas-- interdependence is growing between 2 countries. A promising commercial opportunity."""	0
"Not, ""Isn't it fucked up 20-somethings are taking on mortgage sized student loans while professors working 60 hours a week can't make rent?"""	0
* What increases innovation capability and general performance in organisations: New #research https://t.co/XsZEraTlSE	0
The #Celtics are a fucking terrible defensive team. No effort on that end at all.	1
But heartbreaks are worse at night when in bed alone. Hey &#128582;&#128582; I do not miss those days. The chest actually pains &#128514;&#128514;&#128514;	0
RT @__citgo: Nbs yo too bad our couches folded on niggas https://t.co/Ia7JfXFENT	1
I now have gotten asked by schools in Minnesota and Pennsylvania about interviewing for next year. &#128563;	0
RT @_deraaaaaaa: YESSSSS. Get y'all ugly ass on g https://t.co/Yiy2g536UX	1
Shooter wounds two at Florida gym before he is killed: media #World News #us-news https://t.co/uAb75KgkVe	0
@1soyeonryu u got it wrong, u should have picked your ball up in the playoff. Lexi was the rightfull winner	0
school girl gets fucked video #porn gangbang creampie https://t.co/SZRcEWQZq9	1
@khanumarfa Yup.. Muslim women very capable of fighting. They are fighting even as ISLAMIC TERRORISTS under isis	1
Thanks, ArtyPolar! Why don't we take some time to process this, @ArtyMash #bot2bot https://t.co/MGb5Kawnsg	0
@freedomcaucus A THOUSAND THANKS to you Patriots for standing strong for a good REPEAL of Obamacare! You stand for US!!! #tcot	0
"""A strong woman looks at a challenge in the eye and gives it a wink."" - Gina Carey #WiB #womenleaders"	0
@GordonRamsay what do you think of the birthday dinner I made for my mom? I used sun-dried tomato pesto in the Well… https://t.co/2bnTHdSbpX	0
[Anpan dayo] osu!std Rank-5(#2598) ACC+0.0%(99.22%) PlayCount+0(21231) SS+0(53) S+0(642) A+0(861) #ort	0
World Health Day 2017 theme is ‘Depression: Let’s Talk’,aims to reach out and help people battling with the disorde… https://t.co/Z5BOQJCnhG	0
i can't go anywhere or do anything bc everything reminds me of you i fucking hate you	1
"Watch the English version of ""Hey Ma"" #mgk &amp; #camilacabello ""Bad Things"" #MashUp @radiodisney,., https://t.co/EEan0P41CX"	0
RT @HayesBrown: [steps up to the microphone] [taps it] [leans in] nothing makes any goddamn sense. thank you.	0
We want to take a time out, to pause and share some exciting news that we have promoted Dennis as our manager at... https://t.co/A5wfqp5lsK	0
@realDonaldTrump Fuck isis we still have illegal immigrants u stupid orange	1
RT @mckinlay_liz: Dear @GuyVerhofstadt please help. We're stuck with a bunch of idiots &amp; fascists governing our country. We need urgent ass…	1
@kyungsooltation PLEASE youre not embarrassing hahaha my followback was long overdue, im sorry https://t.co/UuwfL99DMd	0
@abitx2u @The_Mad_Rebel @HomeOfUncleSam @lindajeanne123 @sundoghigh @popstherock33 GN Linda SD &amp; GBU,,,Hope 2 moro… https://t.co/Enyrn6GFS9	0
Got Me Tipsy Morning Medicine Funny Coffee Mug - Birthday Gift Idea for Him or Her, Mother's Day.. https://t.co/4yjRCeWuTU	0
RT @Kelly_socute2: ssbbw ebony playing fucking her peiced clit https://t.co/rFJObTpekI	1
@blogchatter @AprilA2Z Here's my latest #AtoZChallenge post Everything and yet nothing (tiny tale #12) https://t.co/ZQG48dKNm5	0
Fam and friends. Pops is at: Baylor 1400 8th Ave, Fort Worth, TX 76104. Building A ICU Room #10.. If you want to visit.	0
I have blocked every news outlet but FOX NEWS and ask every else to do the same. https://t.co/tie5VAnfhA	0
@romine_tyler These people have been subjected to violence for YEARS and you make a fucking joke out of it?	1
He called her a pussy. So she retaliates by calling him a bitch? Fighting sexism with sexism? So fucking stupid https://t.co/jHsBPuspBu	1
Public sector gender pay gap reporting 'a start' in discriminatio #change #equity #future https://t.co/QBhLkmPUKx… https://t.co/mJVZFKCoP4	0
Prosecute British citizens who fight for Israel, says Baroness Warsi https://t.co/j27srPAQAg https://t.co/4EVDqJYDFV	0
